Mod:Item:MetaData, Localized Name
primal:zinc_plate, 锌板
primal:diamond_plate, 钻石板
primal:obsidian_plate, 黑曜石板
primal:carbon_plate, 碳板
primal:crude_iron_plate, 生铁板
primal:crude_iron_dust, 生铁粉
primal:crude_iron_ingot, 生铁锭
primal:crude_iron_nugget, 生铁粒
primal:iron_bloom, 铁坯
primal:steel_nugget, 钢粒
primal:wootz_nugget, 乌兹钢粒
primal:wootz_dust, 乌兹钢粉
primal:wootz_ingot, 乌兹钢锭
primal:wootz_plate, 乌兹钢板
primal:tamahagane_bloom, 块状玉钢
primal:tamahagane_nugget, 玉钢粒
primal:tamahagane_dust, 玉钢粉
primal:tamahagane_ingot, 玉钢锭
primal:tamahagane_plate, 玉钢板
primal:shibuichi_nugget, 朦胧银粒
primal:shibuichi_dust, 朦胧银粉
primal:shibuichi_ingot, 朦胧银锭
primal:shibuichi_plate, 朦胧银板
primal:adamant_nugget, 精金粒
primal:adamant_dust, 精金粉
primal:adamant_ingot, 精金锭
primal:adamant_plate, 精金板
primal:vanadium_nugget, 钒粒
primal:vanadium_dust, 钒粉
primal:vanadium_ingot, 钒锭
primal:vanadium_plate, 钒板
primal:iron_strand, 铁丝
primal:iron_pin, 铁钉
primal:iron_ring, 铁环
primal:iron_mesh, 铁网
primal:copper_strand, 铜丝
primal:sharp_bone, 锋利骨头
primal:bone_pickaxe, 骨镐
primal:bone_shovel, 骨锹
primal:bone_hoe, 骨锄
primal:flint_pickaxe, 燧石镐
primal:flint_shovel, 燧石锹
primal:flint_hoe, 燧石锄
primal:quartz_pickaxe, 石英镐
primal:quartz_shovel, 石英锹
primal:quartz_hoe, 石英锄
primal:diamond_pickaxe, 钻石镐
primal:diamond_shovel, 钻石锹
primal:diamond_hoe, 钻石锄
primal:emerald_pickaxe, 绿宝石镐
primal:emerald_shovel, 绿宝石锹
primal:emerald_hoe, 绿宝石锄
primal:opal_pickaxe, 蛋白石镐
primal:opal_shovel, 蛋白石锹
primal:opal_hoe, 蛋白石锄
primal:obsidian_pickaxe, 黑曜石镐
primal:obsidian_shovel, 黑曜石锹
primal:obsidian_hoe, 黑曜石锄
primal:ironwood_bow, 铁木弓
primal:yew_bow, 紫杉木弓
primal:corypha_bow, 贝叶棕弓
primal:bone_hatchet, 骨手斧
primal:flint_hatchet, 燧石手斧
primal:quartz_hatchet, 石英手斧
primal:obsidian_hatchet, 黑曜石手斧
primal:opal_hatchet, 蛋白石手斧
primal:emerald_hatchet, 绿宝石手斧
primal:diamond_hatchet, 钻石手斧
primal:flint_axe, 燧石斧
primal:quartz_axe, 石英斧
primal:obsidian_axe, 黑曜石斧
primal:opal_axe, 蛋白石斧
primal:emerald_axe, 绿宝石斧
primal:diamond_axe, 钻石斧
primal:bone_shears, 骨剪刀
primal:flint_shears, 燧石剪刀
primal:quartz_shears, 石英剪刀
primal:flint_workblade, 燧石加工刀
primal:quartz_workblade, 石英加工刀
primal:iron_workblade, 铁加工刀
primal:obsidian_workblade, 黑曜石加工刀
primal:opal_workblade, 血蛋白石加工刀
primal:emerald_workblade, 绿宝石加工刀
primal:diamond_workblade, 钻石加工刀
primal:stone_gallagher, 石瓜锤
primal:nether_gallagher, 地狱石瓜锤
primal:quartz_gallagher, 石英瓜锤
primal:iron_gallagher, 铁瓜锤
primal:bone_saw, 骨手锯
primal:flint_saw, 燧石手锯
primal:iron_saw, 铁手锯
primal:quartz_saw, 石英手锯
primal:copper_saw, 铜手锯
primal:diamond_saw, 钻石手锯
primal:emerald_saw, 绿宝石手锯
primal:obsidian_saw, 黑曜手锯
primal:quartz_clippers, 石英钳
primal:iron_clippers, 铁钳
primal:sword_crude_bone, 骨刀
primal:sword_crude_flint, 粗燧石刀
primal:sword_crude_quartz, 粗石英刀
primal:sword_crude_iron, 生铁刀
primal:sword_crude_wootz, 粗钢刀
primal:armor_obsidian_goggles, 黑棱镜片护目镜
primal:armor_obsidian_head, 黑曜石头盔
primal:armor_obsidian_body, 黑曜石胸甲
primal:armor_obsidian_legs, 黑曜石护腿
primal:armor_obsidian_feet, 黑曜石靴
primal:armor_wolf_head, 狼兜帽
primal:armor_wolf_body, 狼胸甲
primal:armor_wolf_legs, 狼护腿
primal:armor_wolf_feet, 狼靴
primal:armor_ovis_head, 暗黑羊头
primal:armor_ovis_body, 暗黑羊胸甲
primal:armor_ovis_legs, 暗黑羊护腿
primal:armor_ovis_feet, 暗黑羊靴
primal:fire_bow, 火弓
primal:searing_sprig, 狱火绒释孢囊枝
primal:cauldron_lid, 铁锅盖
primal:smelter_lid_mud, 泥冶炼炉盖子
primal:smelter_lid_adobe, 土坯冶炼炉盖子
primal:smelter_lid_terra, 赤陶冶炼炉盖子
primal:smelter_lid_cinis, 灰烬冶炼炉盖子
primal:quern_buhrstone_carbonate, 磨盘
primal:torch_nether_lit, 点亮的地狱岩火把
questbook:itemquestbook, 任务书
bq_rf:rf_station, RF Submission Station (RFSS)
spiceoflife:bookfoodjournal, 膳食记录
spiceoflife:lunchbox, 午餐盒
spiceoflife:lunchbag, 午餐袋
bq_standard:loot_chest, 奖励箱
totemic:cedar_log, 红柏原木
totemic:stripped_cedar_log, 去皮红柏原木
totemic:cedar_plank, 红柏木板
totemic:cedar_sapling, 红柏树苗
totemic:cedar_leaves, 红柏树叶
totemic:cedar_stairs, 红柏木楼梯
totemic:cedar_slab:0, 红柏木台阶
totemic:cedar_fence, 红柏木栅栏
totemic:cedar_fence_gate, 红柏木栅栏门
totemic:totem_base:0, 图腾基座
totemic:totem_pole:0, 图腾柱
totemic:totem_pole:0, 图腾柱
totemic:totem_pole:0, 图腾柱
totemic:totem_pole:0, 图腾柱
totemic:totem_pole:0, 图腾柱
totemic:totem_pole:0, 图腾柱
totemic:totem_pole:0, 图腾柱
totemic:totem_pole:0, 图腾柱
totemic:totem_pole:0, 图腾柱
totemic:totem_pole:0, 图腾柱
totemic:totem_pole:0, 图腾柱
totemic:totem_pole:0, 图腾柱
totemic:totem_pole:0, 图腾柱
totemic:totem_torch, 图腾火炬
totemic:drum, 图腾族鼓
totemic:wind_chime, 风铃
totemic:tipi, 印第安帐篷
totemic:wooden_pillar:0, 橡木柱
totemic:wooden_pillar:2, 云杉木柱
totemic:wooden_pillar:4, 白桦木柱
totemic:wooden_pillar:6, 丛林木柱
totemic:wooden_pillar:8, 金合欢木柱
totemic:wooden_pillar:10, 深色橡木柱
totemic:wooden_pillar:12, 红柏木柱
totemic:wooden_pillar:1, 去皮橡木柱
totemic:wooden_pillar:3, 去皮云杉木柱
totemic:wooden_pillar:5, 去皮白桦木柱
totemic:wooden_pillar:7, 去皮丛林木柱
totemic:wooden_pillar:9, 去皮金合欢木柱
totemic:wooden_pillar:11, 去皮深色橡木柱
totemic:wooden_pillar:13, 去皮红柏木柱
totemic:wooden_pillar_base:0, 橡木柱基座
totemic:wooden_pillar_base:2, 云杉木柱基座
totemic:wooden_pillar_base:4, 白桦木柱基座
totemic:wooden_pillar_base:6, 丛林木柱基座
totemic:wooden_pillar_base:8, 金合欢木柱基座
totemic:wooden_pillar_base:10, 深色橡木柱基座
totemic:wooden_pillar_base:12, 红柏木柱基座
totemic:wooden_pillar_base:1, 去皮橡木柱基座
totemic:wooden_pillar_base:3, 去皮云杉木柱基座
totemic:wooden_pillar_base:5, 去皮白桦木柱基座
totemic:wooden_pillar_base:7, 去皮丛林木柱基座
totemic:wooden_pillar_base:9, 去皮金合欢木柱基座
totemic:wooden_pillar_base:11, 去皮深色橡木柱基座
totemic:wooden_pillar_base:13, 去皮红柏木柱基座
totemic:flute, 长笛
totemic:rattle, 摇响器
totemic:jingle_dress, 叮当舞裙
totemic:eagle_bone_whistle, 鹰骨笛
totemic:totem_whittling_knife, 图腾刻刀
totemic:bark_stripper, 剥皮器
totemic:totemic_staff, 图腾权杖
totemic:sub_items:1, 铁铃
totemic:totempedia, 图腾百科全书
totemic:buffalo_items:0, 野牛牛皮
totemic:buffalo_items:1, 野牛牙齿
totemic:buffalo_meat, 生野牛肉
totemic:cooked_buffalo_meat, 烤野牛肉
totemic:baykok_bow, 贝柯克之弓
totemic:medicine_bag, 药草袋
totemic:ceremony_cheat, 创造模式仪式工具
totemic:eagle_drops:0, 鹰骨
totemic:eagle_drops:1, 鹰羽
totemic:nether_pipe, 下界吹笛
trapcraft:magnetic_chest, Magnetic Chest
trapcraft:grass_covering, Grass Covering
trapcraft:fan, Fan
trapcraft:bear_trap, Bear Trap
trapcraft:spikes, Spikes
trapcraft:igniter, Igniter
trapcraft:igniter_range, Igniter Range Upgrade
wct:wct, 无线合成终端
wct:wct_creative, 创造模式无线合成终端
wct:magnet_card, 磁引卡
wft:wft, 无线流体终端
wft:wft_creative, 创造模式无线流体终端
wit:wit, 无线接口终端
wit:wit_creative, 创造无线接口终端
wpt:wpt, 无线样板终端
wpt:wpt_creative, 创造模式无线样板终端
cuisine:wok, 锅
cuisine:ingredient, item.cuisine.ingredient.name
cuisine:kitchen_knife, 菜刀
cuisine:crops:0, 花生
cuisine:crops:1, 芝麻
cuisine:crops:2, 大豆
cuisine:crops:3, 水稻
cuisine:crops:4, 西红柿
cuisine:crops:5, 辣椒
cuisine:crops:6, 大蒜
cuisine:crops:7, 姜
cuisine:crops:8, 花椒
cuisine:crops:9, 葱
cuisine:crops:10, 白萝卜
cuisine:crops:11, 大白菜
cuisine:crops:12, 生菜
cuisine:crops:13, 玉米
cuisine:crops:14, 黄瓜
cuisine:crops:15, 青椒
cuisine:crops:16, 红椒
cuisine:crops:17, 韭菜
cuisine:crops:18, 洋葱
cuisine:crops:19, 茄子
cuisine:crops:20, 菠菜
cuisine:crops:21, 竹笋
cuisine:food:0, 豆腐
cuisine:food:1, 面粉
cuisine:food:2, 面团
cuisine:food:3, 米粉
cuisine:food:4, 稻米
cuisine:food:5, 泡菜
cuisine:food:6, 腌黄瓜
cuisine:food:7, 泡椒
cuisine:food:8, 腌萝卜
cuisine:food:9, 橘子
cuisine:food:10, 香橼
cuisine:food:11, 柚子
cuisine:food:12, 甜橙
cuisine:food:13, 柠檬
cuisine:food:14, 西柚
cuisine:food:15, 酸橙
cuisine:manual, 烹饪笔记
cuisine:boat, 柑橘木船
cuisine:drinkro, Drinkro™
cuisine:glass_bottle, %s瓶
cuisine:iron_spatula, 炒菜铲
cuisine:fan, 扇子
cuisine:dish, 菜品
cuisine:material:0, 木手臂
cuisine:material:1, 木手柄
cuisine:material:2, 盐
cuisine:material:3, 粗盐
cuisine:material:4, 辣椒粉
cuisine:material:5, 花椒粉
cuisine:material:6, 竹炭
cuisine:material:7, 粗制糖
cuisine:mortar:0, 臼
cuisine:mortar:1, 装水的臼
cuisine:spice_bottle:0, 调料瓶
cuisine:placed_dish, 盘子
cuisine:door, 柑橘木门
cuisine:drink, 饮品
cuisine:jar, 罐子
cuisine:fence_gate, 柑橘木栅栏门
cuisine:sheared_leaves:0, 柚树叶
cuisine:sheared_leaves:1, 香橼树叶
cuisine:sheared_leaves:2, 橘子树叶
cuisine:sheared_leaves:3, 西柚树叶
cuisine:sheared_leaves:4, 橙子树叶
cuisine:sheared_leaves:5, 柠檬树叶
cuisine:sheared_leaves:6, 酸橙树叶
cuisine:sheared_leaves:7, 柚树叶
cuisine:sheared_leaves:8, 香橼树叶
cuisine:sheared_leaves:9, 橘子树叶
cuisine:sheared_leaves:10, 西柚树叶
cuisine:sheared_leaves:11, 橙子树叶
cuisine:sheared_leaves:12, 柠檬树叶
cuisine:sheared_leaves:13, 酸橙树叶
cuisine:log, 柑橘木
cuisine:sapling:0, 柚树苗
cuisine:sapling:1, 香橼树苗
cuisine:sapling:2, 橘子树苗
cuisine:sapling:3, 西柚树苗
cuisine:sapling:4, 橙子树苗
cuisine:sapling:5, 柠檬树苗
cuisine:sapling:6, 酸橙树苗
cuisine:chopping_board, 砧板
cuisine:tofu_block, 豆腐块
cuisine:fire_pit:0, 火塘
cuisine:fire_pit:1, 火塘和铁锅
cuisine:fire_pit:2, 烧烤架
cuisine:trapdoor, 柑橘木活板门
cuisine:bamboo, 竹子
cuisine:mill, 磨
cuisine:earthen_basin, 陶盆
cuisine:planks, 柑橘木板
cuisine:wooden_basin, 木盆
cuisine:earthen_basin_colored:0, 白色陶盆
cuisine:earthen_basin_colored:1, 橙色陶盆
cuisine:earthen_basin_colored:2, 品红色陶盆
cuisine:earthen_basin_colored:3, 淡蓝色陶盆
cuisine:earthen_basin_colored:4, 黄色陶盆
cuisine:earthen_basin_colored:5, 黄绿色陶盆
cuisine:earthen_basin_colored:6, 粉红色陶盆
cuisine:earthen_basin_colored:7, 灰色陶盆
cuisine:earthen_basin_colored:8, 淡灰色陶盆
cuisine:earthen_basin_colored:9, 青色陶盆
cuisine:earthen_basin_colored:10, 紫色陶盆
cuisine:earthen_basin_colored:11, 蓝色陶盆
cuisine:earthen_basin_colored:12, 棕色陶盆
cuisine:earthen_basin_colored:13, 绿色陶盆
cuisine:earthen_basin_colored:14, 红色陶盆
cuisine:earthen_basin_colored:15, 黑色陶盆
cuisine:fence, 柑橘木栅栏
primal_tech:flint_block, 燧石块
primal_tech:charcoal_block, 低级木炭块
primal_tech:clay_kiln, 粘土窑
primal_tech:stick_bundle, 柴火捆
primal_tech:fibre_torch, 未点燃的植物纤维火把
primal_tech:wooden_hopper, 料斗 Mk2 :P
primal_tech:charcoal_hopper, 火焰炙烤料斗
primal_tech:fibre_torch_lit, 已点燃的植物纤维火把
primal_tech:work_stump, 工作桩
primal_tech:stone_grill, 石制烧烤架
primal_tech:work_stump_upgraded, 工作桩 Mk2
primal_tech:water_saw, 水动力锯
primal_tech:stone_anvil, 石砧
primal_tech:wooden_basin, 木制搅拌盆
primal_tech:fire_sticks, 削过的木棍
primal_tech:bone_pickaxe, 骨镐
primal_tech:bone_axe, 骨斧
primal_tech:bone_shovel, 骨锹
primal_tech:bone_shears, 骨剪刀
primal_tech:fluid_bladder:0, 水袋
primal_tech:bone_shard, 骨头碎片
primal_tech:plant_fibres, 植物纤维
primal_tech:twine, 麻绳
primal_tech:rock, 石板
primal_tech:wood_club, 木棒
primal_tech:bone_club, 骨棒
primal_tech:stone_club, 石棒
primal_tech:flint_edged_disc, 水动力锯片
primal_tech:bone_sword, 骨剑
primal_tech:bone_knife, 骨刀
primal_tech:stone_mallet, 石槌
primal_tech:leaf_bed, 干草床
base:wrench, 扳手
contenttweaker:heat_resistant_clayblock:0, 耐高温黏土块
contenttweaker:knowledgedeveloping_dictionary, 智力开发宝典
contenttweaker:paperpress_havefiber:0, 压纸器(有纤维)
contenttweaker:pulping_fiber, 造纸纤维
contenttweaker:paperpress_nofiber:0, 压纸器(无纤维)
mcjtylib_ng:multipart, tile.mcjtylib_ng.multipart.name
theoneprobe:probe, T.O.P.检测器
theoneprobe:creativeprobe, 创造模式检测器
theoneprobe:probenote, The One Probe 阅读指南
theoneprobe:diamond_helmet_probe:0, 带检测器的钻石头盔
theoneprobe:gold_helmet_probe:0, 带检测器的金头盔
theoneprobe:iron_helmet_probe:0, 带检测器的铁头盔
harvestcraft:blackberryitem, 黑莓
harvestcraft:blackberryseeditem, 黑莓种子
harvestcraft:blueberryitem, 蓝莓
harvestcraft:blueberryseeditem, 蓝莓种子
harvestcraft:candleberryitem, 蜡杨梅
harvestcraft:candleberryseeditem, 蜡杨梅种子
harvestcraft:raspberryitem, 树莓
harvestcraft:raspberryseeditem, 树莓种子
harvestcraft:strawberryitem, 草莓
harvestcraft:strawberryseeditem, 草莓种子
harvestcraft:cactusfruititem, 仙人掌果
harvestcraft:cactusfruitseeditem, 仙人掌果种子
harvestcraft:asparagusitem, 芦笋
harvestcraft:asparagusseeditem, 芦笋种子
harvestcraft:barleyitem, 大麦
harvestcraft:barleyseeditem, 大麦种子
harvestcraft:oatsitem, 燕麦
harvestcraft:oatsseeditem, 燕麦种子
harvestcraft:ryeitem, 黑麦
harvestcraft:ryeseeditem, 黑麦种子
harvestcraft:cornitem, 玉米
harvestcraft:cornseeditem, 玉米种子
harvestcraft:bambooshootitem, 竹笋
harvestcraft:bambooshootseeditem, 竹笋种子
harvestcraft:cantaloupeitem, 哈密瓜
harvestcraft:cantaloupeseeditem, 哈密瓜种子
harvestcraft:cucumberitem, 黄瓜
harvestcraft:cucumberseeditem, 黄瓜种子
harvestcraft:wintersquashitem, 冬南瓜
harvestcraft:wintersquashseeditem, 冬南瓜种子
harvestcraft:zucchiniitem, 西葫芦
harvestcraft:zucchiniseeditem, 西葫芦种子
harvestcraft:beetitem, 甜菜
harvestcraft:beetseeditem, 甜菜种子
harvestcraft:onionitem, 洋葱
harvestcraft:onionseeditem, 洋葱种子
harvestcraft:parsnipitem, 防风草
harvestcraft:parsnipseeditem, 防风草种子
harvestcraft:peanutitem, 花生
harvestcraft:peanutseeditem, 花生种子
harvestcraft:radishitem, 小红萝卜
harvestcraft:radishseeditem, 小红萝卜种子
harvestcraft:rutabagaitem, 芜菁甘蓝
harvestcraft:rutabagaseeditem, 芜菁甘蓝种子
harvestcraft:sweetpotatoitem, 红薯
harvestcraft:sweetpotatoseeditem, 红薯种子
harvestcraft:turnipitem, 芜菁
harvestcraft:turnipseeditem, 芜菁种子
harvestcraft:rhubarbitem, 大黄
harvestcraft:rhubarbseeditem, 大黄种子
harvestcraft:celeryitem, 芹菜
harvestcraft:celeryseeditem, 芹菜种子
harvestcraft:garlicitem, 大蒜
harvestcraft:garlicseeditem, 大蒜种子
harvestcraft:gingeritem, 生姜
harvestcraft:gingerseeditem, 生姜种子
harvestcraft:spiceleafitem, 香叶
harvestcraft:spiceleafseeditem, 香叶种子
harvestcraft:tealeafitem, 茶叶
harvestcraft:teaseeditem, 茶树种子
harvestcraft:coffeebeanitem, 咖啡豆
harvestcraft:coffeeseeditem, 咖啡种子
harvestcraft:mustardseedsitem, 芥菜籽
harvestcraft:mustardseeditem, 芥菜籽种子
harvestcraft:broccoliitem, 西兰花
harvestcraft:broccoliseeditem, 西兰花种子
harvestcraft:caulifloweritem, 花菜
harvestcraft:cauliflowerseeditem, 花菜种子
harvestcraft:leekitem, 韭菜
harvestcraft:leekseeditem, 韭菜种子
harvestcraft:lettuceitem, 生菜
harvestcraft:lettuceseeditem, 生菜种子
harvestcraft:scallionitem, 大葱
harvestcraft:scallionseeditem, 大葱种子
harvestcraft:artichokeitem, 洋蓟
harvestcraft:artichokeseeditem, 洋蓟种子
harvestcraft:brusselsproutitem, 芽甘蓝
harvestcraft:brusselsproutseeditem, 芽甘蓝种子
harvestcraft:cabbageitem, 包菜
harvestcraft:cabbageseeditem, 包菜种子
harvestcraft:spinachitem, 菠菜
harvestcraft:spinachseeditem, 菠菜种子
harvestcraft:whitemushroomitem, 白蘑菇
harvestcraft:whitemushroomseeditem, 白蘑菇孢子
harvestcraft:beanitem, 豆子
harvestcraft:beanseeditem, 豆子种子
harvestcraft:soybeanitem, 黄豆
harvestcraft:soybeanseeditem, 黄豆种子
harvestcraft:bellpepperitem, 甜椒
harvestcraft:bellpepperseeditem, 甜椒种子
harvestcraft:chilipepperitem, 辣椒
harvestcraft:chilipepperseeditem, 辣椒种子
harvestcraft:eggplantitem, 茄子
harvestcraft:eggplantseeditem, 茄子种子
harvestcraft:okraitem, 黄秋葵
harvestcraft:okraseeditem, 黄秋葵种子
harvestcraft:peasitem, 豌豆
harvestcraft:peasseeditem, 豌豆种子
harvestcraft:tomatoitem, 番茄
harvestcraft:tomatoseeditem, 番茄种子
harvestcraft:cottonitem, 棉花
harvestcraft:cottonseeditem, 棉花种子
harvestcraft:pineappleitem, 菠萝
harvestcraft:pineappleseeditem, 菠萝种子
harvestcraft:grapeitem, 葡萄
harvestcraft:grapeseeditem, 葡萄种子
harvestcraft:kiwiitem, 猕猴桃
harvestcraft:kiwiseeditem, 猕猴桃种子
harvestcraft:cranberryitem, 蔓越莓
harvestcraft:cranberryseeditem, 蔓越莓种子
harvestcraft:riceitem, 水稻
harvestcraft:riceseeditem, 水稻种子
harvestcraft:seaweeditem, 海草
harvestcraft:seaweedseeditem, 海草种子
harvestcraft:curryleafitem, 咖喱叶
harvestcraft:curryleafseeditem, 咖喱叶种子
harvestcraft:sesameseedsitem, 芝麻
harvestcraft:sesameseedsseeditem, 芝麻种子
harvestcraft:waterchestnutitem, 荸荠
harvestcraft:waterchestnutseeditem, 荸荠种子
harvestcraft:gigapickleitem, 腌菜
harvestcraft:gigapickleseeditem, 腌菜种子
harvestcraft:kaleitem, 甘蓝\t
harvestcraft:kaleseeditem, 甘蓝种子
harvestcraft:agaveitem, 龙舌兰
harvestcraft:agaveseeditem, 龙舌兰种子
harvestcraft:amaranthitem, 苋菜
harvestcraft:amaranthseeditem, 苋菜种子
harvestcraft:arrowrootitem, 葛根
harvestcraft:arrowrootseeditem, 葛根种子
harvestcraft:cassavaitem, 木薯
harvestcraft:cassavaseeditem, 木薯种子
harvestcraft:chickpeaitem, 鹰嘴豆
harvestcraft:chickpeaseeditem, 鹰嘴豆种子
harvestcraft:elderberryitem, 接骨木
harvestcraft:elderberryseeditem, 接骨木种子
harvestcraft:flaxitem, 亚麻
harvestcraft:flaxseeditem, 亚麻种子
harvestcraft:greengrapeitem, 绿葡萄
harvestcraft:greengrapeseeditem, 绿葡萄种子
harvestcraft:huckleberryitem, 越橘
harvestcraft:huckleberryseeditem, 越橘种子
harvestcraft:jicamaitem, 豆薯
harvestcraft:jicamaseeditem, 豆薯种子
harvestcraft:juteitem, 黄麻
harvestcraft:juteseeditem, 黄麻种子
harvestcraft:kenafitem, 洋麻
harvestcraft:kenafseeditem, 洋麻种子
harvestcraft:kohlrabiitem, 甘蓝
harvestcraft:kohlrabiseeditem, 甘蓝种子
harvestcraft:lentilitem, 扁豆
harvestcraft:lentilseeditem, 扁豆种子
harvestcraft:milletitem, 小米
harvestcraft:milletseeditem, 小米种子
harvestcraft:mulberryitem, 桑葚
harvestcraft:mulberryseeditem, 桑葚种子
harvestcraft:quinoaitem, 藜麦
harvestcraft:quinoaseeditem, 藜麦种子
harvestcraft:sisalitem, 剑麻
harvestcraft:sisalseeditem, 剑麻种子
harvestcraft:taroitem, 芋头
harvestcraft:taroseeditem, 芋头种子
harvestcraft:tomatilloitem, 黏果酸浆
harvestcraft:tomatilloseeditem, 黏果酸浆种子
harvestcraft:juniperberryitem, 杜松子
harvestcraft:juniperberryseeditem, 杜松子种子
